, ,Label,Area,Mean_ph,XM,YM,Slice,LastIndex,PreviousCell,Background_ph,Mean_TxRed,Background_TxRed
397,398,ori_ph:0194-0097-0106:initial_folder_80_0193,486,836.6089999999999,106.56700000000001,99.103,194,0,399,796.1410000000001,450.36,448.463
398,399,ori_ph:0193-0099-0107:initial_folder_80_0192,497,835.068,106.75299999999999,99.79299999999999,193,0,400,797.4889999999999,449.918,449.038
399,400,ori_ph:0192-0098-0107:initial_folder_80_0191,476,837.5,106.455,98.736,192,0,401,797.934,450.38,448.865
400,401,ori_ph:0191-0098-0106:initial_folder_80_0190,443,839.883,106.336,98.92,191,0,402,797.413,450.60699999999997,448.721
401,402,ori_ph:0190-0098-0106:initial_folder_80_0189,453,835.938,106.494,99.37899999999999,190,0,403,796.933,450.70599999999996,448.233
402,403,ori_ph:0189-0096-0106:initial_folder_80_0188,485,842.5319999999999,106.786,97.366,189,0,404,799.043,451.126,448.935
403,404,ori_ph:0188-0094-0107:initial_folder_80_0187,483,847.934,106.89399999999999,96.175,188,0,405,799.347,450.94,449.055
404,405,ori_ph:0187-0098-0106:initial_folder_80_0186,456,828.4119999999999,106.691,100.104,187,0,406,796.817,451.74300000000005,448.838
405,406,ori_ph:0186-0098-0107:initial_folder_80_0185,425,839.835,106.31,99.101,186,0,407,791.5980000000001,451.148,448.464
406,407,ori_ph:0185-0096-0106:initial_folder_80_0184,441,844.578,106.381,96.75200000000001,185,0,408,801.596,451.603,448.775
407,408,ori_ph:0184-0096-0105:initial_folder_80_0183,414,844.8839999999999,105.58,95.891,184,0,409,798.7,450.389,448.93300000000005
408,409,ori_ph:0183-0097-0106:initial_folder_80_0182,417,846.717,105.84,96.53200000000001,183,0,410,798.405,450.76300000000003,448.55400000000003
409,410,ori_ph:0182-0095-0107:initial_folder_80_0181,449,855.855,106.60799999999999,95.33200000000001,182,0,411,798.015,451.105,448.847
410,411,ori_ph:0181-0095-0107:initial_folder_80_0180,376,852.795,106.705,96.116,181,0,412,798.703,452.293,448.92
411,412,ori_ph:0180-0096-0107:initial_folder_80_0179,458,858.3539999999999,106.598,95.845,180,0,413,798.914,450.29,448.903
412,413,ori_ph:0179-0097-0107:initial_folder_80_0178,411,855.1089999999999,106.374,96.583,179,0,414,797.689,450.89300000000003,448.842
413,414,ori_ph:0178-0097-0107:initial_folder_80_0177,391,849.2919999999999,106.125,96.537,178,0,415,798.673,450.061,448.601
414,415,ori_ph:0177-0097-0107:initial_folder_80_0176,440,852.845,106.995,97.59299999999999,177,0,416,799.043,451.664,448.901
415,416,ori_ph:0176-0096-0106:initial_folder_80_0175,402,849.117,106.07600000000001,95.956,176,0,417,799.513,451.17699999999996,448.74199999999996
416,417,ori_ph:0175-0096-0107:initial_folder_80_0174,423,852.775,106.51299999999999,96.993,175,0,418,799.959,450.884,449.348
417,418,ori_ph:0174-0095-0106:initial_folder_80_0173,379,849.937,105.95700000000001,95.59700000000001,174,0,419,798.9860000000001,450.773,448.959
418,419,ori_ph:0173-0095-0106:initial_folder_80_0172,448,860.757,106.081,94.26899999999999,173,0,420,800.633,451.5,448.913
419,420,ori_ph:0172-0096-0106:initial_folder_80_0171,416,851.5360000000001,106.603,96.38600000000001,172,0,421,797.841,449.88,448.343
420,421,ori_ph:0171-0095-0106:initial_folder_80_0170,419,854.0139999999999,106.33,96.787,171,0,422,798.186,452.25800000000004,448.499
421,422,ori_ph:0170-0095-0107:initial_folder_80_0169,421,862.936,107.176,95.645,170,0,423,796.972,450.477,448.735
422,423,ori_ph:0169-0093-0107:initial_folder_80_0168,395,855.8,106.637,94.85,169,0,424,797.802,450.20300000000003,448.63599999999997
423,424,ori_ph:0168-0094-0107:initial_folder_80_0167,344,855.206,106.476,95.676,168,0,425,798.45,450.096,449.046
424,425,ori_ph:0167-0094-0107:initial_folder_80_0166,370,860.0189999999999,106.956,95.475,167,0,426,797.625,452.219,448.62699999999995
425,426,ori_ph:0166-0095-0107:initial_folder_80_0165,419,855.8380000000001,107.42399999999999,96.229,166,0,427,797.584,451.532,449.12699999999995
426,427,ori_ph:0165-0094-0107:initial_folder_80_0164,434,850.627,107.13600000000001,96.09299999999999,165,0,428,797.337,452.369,448.858
427,428,ori_ph:0164-0096-0107:initial_folder_80_0163,429,859.415,106.719,96.963,164,0,429,799.1239999999999,451.95599999999996,449.00800000000004
428,429,ori_ph:0163-0096-0106:initial_folder_80_0162,407,852.686,106.689,96.391,163,0,430,800.326,451.779,449.245
429,430,ori_ph:0162-0095-0107:initial_folder_80_0161,439,872.077,106.913,95.86200000000001,162,0,431,800.6080000000001,451.369,448.76599999999996
430,431,ori_ph:0161-0096-0106:initial_folder_80_0160,419,864.804,106.75399999999999,96.542,161,0,432,799.0,449.339,448.439
431,432,ori_ph:0160-0095-0106:initial_folder_80_0159,375,865.5889999999999,106.819,95.102,160,0,433,798.556,450.957,448.56300000000005
432,433,ori_ph:0159-0093-0106:initial_folder_80_0158,390,863.118,106.72200000000001,95.223,159,0,434,798.7260000000001,449.718,448.49199999999996
433,434,ori_ph:0158-0094-0106:initial_folder_80_0157,394,866.845,107.116,94.8,158,0,435,799.686,449.68,448.782
434,435,ori_ph:0157-0093-0106:initial_folder_80_0156,381,868.3439999999999,106.24600000000001,94.195,157,0,436,798.7310000000001,450.236,448.666
435,436,ori_ph:0156-0093-0106:initial_folder_80_0155,389,862.882,107.165,94.756,156,0,437,798.8589999999999,449.224,448.783
436,437,ori_ph:0155-0095-0106:initial_folder_80_0154,367,844.5039999999999,106.458,97.169,155,0,438,799.145,450.67800000000005,448.704
437,438,ori_ph:0154-0093-0106:initial_folder_80_0153,399,861.872,106.865,95.456,154,0,439,799.742,450.62699999999995,448.52099999999996
438,439,ori_ph:0153-0094-0106:initial_folder_80_0152,401,859.202,106.76899999999999,95.771,153,0,440,798.4810000000001,449.91,448.659
439,440,ori_ph:0152-0095-0106:initial_folder_80_0151,401,862.676,106.46600000000001,95.01700000000001,152,0,441,798.855,450.835,448.314
440,441,ori_ph:0151-0094-0107:initial_folder_80_0150,378,868.0930000000001,107.113,95.118,151,0,442,799.081,450.601,448.346
441,442,ori_ph:0150-0093-0107:initial_folder_80_0149,412,864.75,107.01799999999999,94.587,150,0,443,798.5980000000001,450.325,448.598
442,443,ori_ph:0149-0093-0106:initial_folder_80_0148,343,861.3,106.588,94.464,149,0,444,799.743,450.50699999999995,448.611
443,444,ori_ph:0148-0092-0106:initial_folder_80_0147,352,864.4689999999999,106.846,93.37899999999999,148,0,445,798.6,449.81800000000004,448.63199999999995
444,445,ori_ph:0147-0092-0106:initial_folder_80_0146,341,861.302,106.624,93.97399999999999,147,0,446,798.9960000000001,451.06699999999995,448.599
445,446,ori_ph:0146-0093-0106:initial_folder_80_0145,306,860.758,105.999,93.571,146,0,447,798.433,451.00699999999995,448.892
446,447,ori_ph:0145-0094-0106:initial_folder_80_0144,372,867.8389999999999,106.88,94.37700000000001,145,0,448,798.898,449.841,448.724
447,448,ori_ph:0144-0091-0106:initial_folder_80_0143,368,871.7660000000001,106.694,92.874,144,0,449,798.307,450.413,448.92800000000005
448,449,ori_ph:0143-0092-0106:initial_folder_80_0142,354,871.76,106.916,92.99,143,0,450,799.32,450.36199999999997,448.88
449,450,ori_ph:0142-0092-0106:initial_folder_80_0141,326,860.96,106.99600000000001,94.395,142,0,451,798.793,450.675,448.861
450,451,ori_ph:0141-0092-0106:initial_folder_80_0140,367,871.365,107.28,93.182,141,0,452,798.549,450.371,448.715
451,452,ori_ph:0140-0092-0106:initial_folder_80_0139,337,875.442,106.37299999999999,92.76799999999999,140,0,453,798.405,451.89599999999996,449.17
452,453,ori_ph:0139-0091-0106:initial_folder_80_0138,325,858.4860000000001,106.508,93.465,139,0,454,799.1619999999999,450.286,448.527
453,454,ori_ph:0138-0091-0106:initial_folder_80_0137,298,877.55,106.462,90.725,138,0,455,799.502,449.765,448.926
454,455,ori_ph:0137-0091-0107:initial_folder_80_0136,317,880.243,107.296,92.50200000000001,137,0,456,798.446,450.44800000000004,448.671
455,456,ori_ph:0136-0111-0110:initial_folder_80_0135,858,855.4789999999999,108.56700000000001,112.46700000000001,136,0,457,798.957,451.765,448.659
456,457,ori_ph:0135-0111-0110:initial_folder_80_0134,795,853.987,108.458,112.863,135,0,458,798.4989999999999,451.756,448.72900000000004
457,458,ori_ph:0134-0110-0111:initial_folder_80_0133,874,857.576,109.236,111.882,134,0,459,799.3960000000001,452.00800000000004,448.87300000000005
458,459,ori_ph:0133-0112-0111:initial_folder_80_0132,928,858.95,109.818,114.34,133,0,460,797.748,450.815,448.60699999999997
459,460,ori_ph:0132-0110-0111:initial_folder_80_0131,805,861.2860000000001,109.521,112.195,132,0,461,799.2439999999999,450.60400000000004,449.037
460,461,ori_ph:0131-0111-0111:initial_folder_80_0130,838,855.069,109.74600000000001,112.025,131,0,462,798.502,451.65,448.934
461,462,ori_ph:0130-0109-0110:initial_folder_80_0129,790,861.243,109.13799999999999,110.055,130,0,463,798.789,451.119,448.957
462,463,ori_ph:0129-0107-0110:initial_folder_80_0128,797,859.8539999999999,109.24700000000001,108.94200000000001,129,0,464,798.7339999999999,450.87300000000005,449.23900000000003
463,464,ori_ph:0128-0107-0110:initial_folder_80_0127,785,862.367,108.79,108.865,128,0,465,798.883,451.70599999999996,448.509
464,465,ori_ph:0127-0107-0109:initial_folder_80_0126,760,865.304,108.485,108.32799999999999,127,0,466,799.079,450.43699999999995,448.69699999999995
465,466,ori_ph:0126-0106-0109:initial_folder_80_0125,757,865.8560000000001,108.319,106.329,126,0,467,800.278,450.745,448.86199999999997
466,467,ori_ph:0125-0105-0109:initial_folder_80_0124,686,866.6619999999999,107.887,106.184,125,0,468,800.1110000000001,451.599,449.092
467,468,ori_ph:0124-0106-0108:initial_folder_80_0123,712,866.2819999999999,108.09,106.485,124,0,469,800.315,450.31199999999995,448.92400000000004
468,469,ori_ph:0123-0107-0108:initial_folder_80_0122,691,863.24,107.99700000000001,108.01899999999999,123,0,470,800.153,451.77,449.458
469,470,ori_ph:0122-0105-0109:initial_folder_80_0121,597,866.1460000000001,108.206,106.69,122,0,471,800.322,451.655,449.26199999999994
470,471,ori_ph:0121-0103-0109:initial_folder_80_0120,606,877.0260000000001,108.315,103.865,121,0,472,801.9889999999999,452.31199999999995,449.283
471,472,ori_ph:0120-0104-0108:initial_folder_80_0119,626,867.909,107.751,106.215,120,0,473,798.365,451.101,449.184
472,473,ori_ph:0119-0103-0108:initial_folder_80_0118,655,865.997,107.669,103.601,119,0,474,797.7280000000001,452.434,450.339
473,474,ori_ph:0118-0102-0108:initial_folder_80_0117,640,867.191,107.57,103.684,118,0,475,797.2810000000001,450.69800000000004,448.605
474,475,ori_ph:0117-0102-0108:initial_folder_80_0116,666,869.6519999999999,107.447,102.575,117,0,476,796.954,450.61699999999996,448.715
475,476,ori_ph:0116-0103-0108:initial_folder_80_0115,661,862.9060000000001,107.073,104.822,116,0,477,797.2610000000001,450.333,448.82300000000004
476,477,ori_ph:0115-0101-0108:initial_folder_80_0114,588,862.682,107.397,103.229,115,0,478,796.798,451.214,449.046
477,478,ori_ph:0114-0101-0108:initial_folder_80_0113,579,864.862,107.249,102.65,114,0,479,797.1310000000001,450.48699999999997,449.305
478,479,ori_ph:0113-0101-0108:initial_folder_80_0112,595,865.939,107.56,102.249,113,0,480,796.802,450.26199999999994,448.816
479,480,ori_ph:0112-0101-0107:initial_folder_80_0111,608,866.6039999999999,107.545,101.21,112,0,481,796.568,450.49,448.764
480,481,ori_ph:0111-0104-0109:initial_folder_80_0110,572,855.663,108.602,106.014,111,0,482,796.962,449.934,449.08099999999996
481,482,ori_ph:0110-0106-0111:initial_folder_80_0109,617,845.561,109.509,107.169,110,0,483,796.415,450.34,448.681
482,483,ori_ph:0109-0106-0110:initial_folder_80_0108,613,852.995,109.791,107.677,109,0,484,797.168,450.39300000000003,448.755
483,484,ori_ph:0108-0106-0111:initial_folder_80_0107,554,849.0219999999999,109.74600000000001,109.03399999999999,108,0,485,796.375,450.51800000000003,449.17199999999997
484,485,ori_ph:0107-0107-0110:initial_folder_80_0106,576,843.8989999999999,108.79799999999999,108.36200000000001,107,0,486,796.6419999999999,450.444,448.952
485,486,ori_ph:0106-0109-0110:initial_folder_80_0105,565,842.535,109.165,109.76799999999999,106,0,487,796.607,450.55400000000003,448.764
486,487,ori_ph:0105-0106-0110:initial_folder_80_0104,560,844.013,109.155,107.221,105,0,488,796.565,450.425,448.773
487,488,ori_ph:0104-0106-0110:initial_folder_80_0103,580,848.2669999999999,109.255,107.03200000000001,104,0,489,797.7180000000001,451.564,449.06699999999995
488,489,ori_ph:0103-0108-0109:initial_folder_80_0102,529,839.3480000000001,108.75,108.859,103,0,490,797.035,451.56699999999995,449.164
489,490,ori_ph:0102-0107-0109:initial_folder_80_0101,477,839.071,108.363,108.109,102,0,491,796.584,450.26800000000003,448.816
490,491,ori_ph:0101-0109-0108:initial_folder_80_0100,502,842.0239999999999,108.195,108.79299999999999,101,0,492,797.584,450.833,448.97
491,492,ori_ph:0100-0108-0107:initial_folder_80_0099,503,839.227,106.031,110.391,100,0,493,797.518,451.288,449.18300000000005
492,493,ori_ph:0099-0108-0106:initial_folder_80_0098,462,836.725,105.914,109.521,99,0,494,798.357,450.126,448.98699999999997
493,494,ori_ph:0098-0106-0107:initial_folder_80_0097,471,830.915,106.133,107.75200000000001,98,0,495,798.465,449.18300000000005,449.045
494,495,ori_ph:0097-0105-0106:initial_folder_80_0096,458,835.0369999999999,106.084,105.639,97,0,496,799.028,451.336,449.191
495,496,ori_ph:0096-0104-0107:initial_folder_80_0095,427,845.951,107.23,103.633,96,0,497,799.832,450.80800000000005,449.87699999999995
496,497,ori_ph:0095-0108-0109:initial_folder_80_0094,498,838.847,109.31,107.92200000000001,95,0,498,796.7819999999999,451.106,448.93699999999995
497,498,ori_ph:0094-0109-0109:initial_folder_80_0093,466,844.3610000000001,109.17,108.75399999999999,94,0,499,796.2389999999999,452.44199999999995,448.949
498,499,ori_ph:0093-0108-0108:initial_folder_80_0092,442,849.2689999999999,108.361,108.994,93,0,500,795.451,451.649,449.038
499,500,ori_ph:0092-0127-0111:initial_folder_80_0091,911,826.097,111.55799999999999,126.177,92,0,501,795.9760000000001,450.805,448.923
500,501,ori_ph:0091-0127-0111:initial_folder_80_0090,847,821.503,111.834,126.00399999999999,91,0,502,796.11,451.269,448.72900000000004
501,502,ori_ph:0090-0125-0111:initial_folder_80_0089,843,820.52,111.615,124.074,90,0,503,795.056,452.56,449.164
502,503,ori_ph:0089-0124-0111:initial_folder_80_0088,828,822.8,111.525,123.287,89,0,504,796.19,451.25699999999995,448.657
503,504,ori_ph:0088-0123-0111:initial_folder_80_0087,769,821.2330000000001,111.587,123.66799999999999,88,0,505,796.15,450.55800000000005,448.616
504,505,ori_ph:0087-0122-0111:initial_folder_80_0086,814,821.6469999999999,111.333,121.50200000000001,87,0,506,795.817,451.905,449.311
505,506,ori_ph:0086-0121-0111:initial_folder_80_0085,786,825.682,111.47399999999999,120.75399999999999,86,0,507,796.3919999999999,450.565,449.12199999999996
506,507,ori_ph:0085-0119-0111:initial_folder_80_0084,731,826.956,111.537,119.588,85,0,508,796.2280000000001,450.776,449.17900000000003
507,508,ori_ph:0084-0120-0111:initial_folder_80_0083,730,826.2639999999999,111.429,119.195,84,0,509,795.503,452.059,449.115
508,509,ori_ph:0083-0118-0111:initial_folder_80_0082,688,825.5010000000001,111.353,117.35799999999999,83,0,510,796.0239999999999,452.416,449.425
509,510,ori_ph:0082-0118-0111:initial_folder_80_0081,695,827.227,111.335,117.738,82,0,511,795.425,451.022,448.61699999999996
510,511,ori_ph:0081-0119-0111:initial_folder_80_0080,644,820.784,111.395,117.74700000000001,81,0,512,794.74,452.435,448.85
511,512,ori_ph:0080-0116-0111:initial_folder_80_0079,674,827.1439999999999,111.053,115.87299999999999,80,0,513,796.4760000000001,451.05300000000005,448.514
512,513,ori_ph:0079-0115-0111:initial_folder_80_0078,653,824.681,111.054,116.208,79,0,514,796.1189999999999,451.69800000000004,449.327
513,514,ori_ph:0078-0115-0111:initial_folder_80_0077,625,824.533,111.23,115.98899999999999,78,0,515,796.562,451.01599999999996,449.14300000000003
514,515,ori_ph:0077-0114-0111:initial_folder_80_0076,641,826.633,110.851,113.76100000000001,77,0,516,796.68,451.61300000000006,449.16900000000004
515,516,ori_ph:0076-0114-0111:initial_folder_80_0075,618,825.932,111.133,113.226,76,0,517,795.102,452.395,449.204
516,517,ori_ph:0075-0112-0111:initial_folder_80_0074,602,824.0319999999999,110.916,112.465,75,0,518,794.938,449.975,449.019
517,518,ori_ph:0074-0112-0111:initial_folder_80_0073,599,829.195,111.095,111.89200000000001,74,0,519,793.117,452.664,448.991
518,519,ori_ph:0073-0111-0111:initial_folder_80_0072,534,828.3710000000001,111.18,110.62100000000001,73,0,520,794.551,451.335,448.98199999999997
519,520,ori_ph:0072-0109-0111:initial_folder_80_0071,551,831.39,110.82600000000001,109.538,72,0,521,794.097,450.897,448.945
520,521,ori_ph:0071-0108-0111:initial_folder_80_0070,555,833.933,110.87700000000001,108.37700000000001,71,0,522,793.395,452.962,448.952
521,522,ori_ph:0070-0108-0111:initial_folder_80_0069,527,833.3589999999999,110.833,107.75399999999999,70,0,523,794.112,451.184,449.38599999999997
522,523,ori_ph:0069-0107-0111:initial_folder_80_0068,503,831.091,110.875,107.449,69,0,524,794.253,452.61,449.379
523,524,ori_ph:0068-0106-0109:initial_folder_80_0067,492,827.313,109.177,107.353,68,0,525,794.946,450.79699999999997,449.207
524,525,ori_ph:0067-0123-0111:initial_folder_80_0066,889,813.5010000000001,112.18,122.72200000000001,67,0,526,794.802,451.61400000000003,449.402
525,526,ori_ph:0066-0122-0111:initial_folder_80_0065,879,816.807,111.87299999999999,121.68,66,0,527,795.8989999999999,451.67199999999997,449.255
526,527,ori_ph:0065-0121-0111:initial_folder_80_0064,842,819.0939999999999,111.545,120.311,65,0,528,795.7660000000001,451.86699999999996,449.284
527,528,ori_ph:0064-0121-0111:initial_folder_80_0063,823,812.193,111.66799999999999,120.85700000000001,64,0,529,794.7410000000001,452.73,449.334
528,529,ori_ph:0063-0119-0111:initial_folder_80_0062,798,818.799,111.771,117.37200000000001,63,0,530,792.539,451.45099999999996,449.26
529,530,ori_ph:0062-0117-0111:initial_folder_80_0061,753,818.9069999999999,111.81,116.68799999999999,62,0,531,792.216,452.376,449.148
530,531,ori_ph:0061-0117-0111:initial_folder_80_0060,767,820.692,111.65,116.87,61,0,532,792.655,451.18,449.149
531,532,ori_ph:0060-0116-0111:initial_folder_80_0059,716,823.541,111.54700000000001,115.55799999999999,60,0,533,791.4689999999999,452.94599999999997,449.339
532,533,ori_ph:0059-0112-0111:initial_folder_80_0058,608,822.933,111.821,111.88600000000001,59,0,534,792.7410000000001,451.62800000000004,449.36
533,534,ori_ph:0058-0112-0111:initial_folder_80_0057,629,826.709,111.59299999999999,111.758,58,0,535,792.4060000000001,452.103,449.463
534,535,ori_ph:0057-0112-0111:initial_folder_80_0056,624,824.957,111.85799999999999,111.881,57,0,536,792.3660000000001,453.30400000000003,449.439
535,536,ori_ph:0056-0111-0111:initial_folder_80_0055,584,830.425,111.764,110.594,56,0,537,792.1419999999999,452.19300000000004,449.49300000000005
536,537,ori_ph:0055-0112-0111:initial_folder_80_0054,563,820.805,111.8,112.065,55,0,538,792.326,452.70300000000003,449.686
537,538,ori_ph:0054-0111-0111:initial_folder_80_0053,574,814.88,112.081,110.072,54,0,539,793.825,451.69300000000004,449.68199999999996
538,539,ori_ph:0053-0111-0111:initial_folder_80_0052,577,819.5889999999999,112.256,109.984,53,0,540,793.183,452.915,449.49
539,540,ori_ph:0052-0122-0116:initial_folder_80_0051,504,806.6030000000001,116.249,120.794,52,0,541,791.6569999999999,452.228,449.798
540,541,ori_ph:0051-0105-0113:initial_folder_80_0050,720,815.812,113.557,105.14399999999999,51,0,542,792.17,452.339,449.608
541,542,ori_ph:0050-0102-0114:initial_folder_80_0049,694,824.6460000000001,113.705,102.444,50,0,543,794.125,452.444,449.455
542,543,ori_ph:0049-0101-0114:initial_folder_80_0048,677,826.555,113.87799999999999,101.73100000000001,49,0,544,790.2919999999999,450.894,449.89599999999996
543,544,ori_ph:0048-0099-0115:initial_folder_80_0047,630,833.003,114.345,99.96600000000001,48,0,545,792.6010000000001,453.725,449.827
544,545,ori_ph:0047-0097-0115:initial_folder_80_0046,570,832.258,114.705,97.45100000000001,47,0,546,793.163,453.509,449.668
545,546,ori_ph:0046-0097-0115:initial_folder_80_0045,548,841.943,115.03,97.244,46,0,547,793.0319999999999,454.004,450.07800000000003
546,547,ori_ph:0045-0094-0113:initial_folder_80_0044,477,845.5319999999999,113.586,95.62,45,0,548,792.6669999999999,451.727,450.31699999999995
547,548,ori_ph:0044-0107-0109:initial_folder_80_0043,845,824.427,111.184,108.729,44,0,549,793.842,453.204,450.496
548,549,ori_ph:0043-0106-0109:initial_folder_80_0042,831,826.592,110.624,108.611,43,0,550,792.047,453.173,450.213
549,550,ori_ph:0042-0102-0109:initial_folder_80_0041,713,823.079,110.473,104.619,42,0,551,792.311,453.543,450.87800000000004
550,551,ori_ph:0041-0100-0109:initial_folder_80_0040,668,827.196,110.37,102.40700000000001,41,0,552,792.7239999999999,454.83099999999996,450.73900000000003
551,552,ori_ph:0040-0098-0109:initial_folder_80_0039,633,835.166,110.18299999999999,99.995,40,0,553,791.7810000000001,453.945,451.24300000000005
552,553,ori_ph:0039-0099-0110:initial_folder_80_0038,616,834.2180000000001,111.53399999999999,101.17,39,0,554,791.2260000000001,454.292,451.469
553,554,ori_ph:0038-0096-0114:initial_folder_80_0037,566,846.6569999999999,113.839,96.649,38,0,555,792.352,455.38699999999994,451.26599999999996
554,555,ori_ph:0037-0093-0114:initial_folder_80_0036,498,846.1669999999999,114.291,94.385,37,0,556,791.924,454.88,451.527
555,556,ori_ph:0036-0118-0114:initial_folder_80_0035,1089,810.888,114.057,118.053,36,0,557,791.8689999999999,456.288,451.707
556,557,ori_ph:0035-0112-0115:initial_folder_80_0034,923,809.5360000000001,115.521,112.788,35,0,558,792.322,458.704,451.843
557,558,ori_ph:0034-0110-0114:initial_folder_80_0033,831,813.452,114.445,109.036,34,0,559,792.6010000000001,458.085,452.11699999999996
558,559,ori_ph:0033-0106-0114:initial_folder_80_0032,709,811.7869999999999,113.215,106.37899999999999,33,0,560,791.4780000000001,458.945,451.649
559,560,ori_ph:0032-0109-0115:initial_folder_80_0031,658,802.518,115.70299999999999,107.421,32,0,561,793.722,459.19800000000004,451.875
560,561,ori_ph:0031-0099-0115:initial_folder_80_0030,583,831.72,115.182,99.792,31,0,562,793.079,462.74300000000005,452.345
561,562,ori_ph:0030-0091-0114:initial_folder_80_0029,432,834.176,114.49700000000001,91.477,30,0,563,793.773,466.273,452.811
562,563,ori_ph:0029-0087-0113:initial_folder_80_0028,389,844.715,113.079,89.221,29,0,564,791.153,468.152,452.69199999999995
563,564,ori_ph:0028-0085-0113:initial_folder_80_0027,316,864.063,113.11399999999999,86.179,28,0,565,790.044,467.522,452.27099999999996
564,565,ori_ph:0027-0087-0112:initial_folder_80_0026,321,863.9810000000001,112.32799999999999,87.69200000000001,27,0,566,785.255,470.199,452.36300000000006
565,566,ori_ph:0026-0096-0110:initial_folder_80_0025,511,848.2389999999999,109.42299999999999,95.965,26,0,567,791.7719999999999,468.99,452.80800000000005
566,567,ori_ph:0025-0095-0110:initial_folder_80_0024,529,843.505,109.365,94.999,25,0,568,792.252,473.129,452.87199999999996
567,568,ori_ph:0024-0092-0110:initial_folder_80_0023,478,845.544,108.98700000000001,91.36200000000001,24,0,569,791.4680000000001,475.186,453.166
568,569,ori_ph:0023-0090-0110:initial_folder_80_0022,405,848.3430000000001,108.743,88.774,23,0,570,790.81,476.973,453.324
569,570,ori_ph:0022-0088-0110:initial_folder_80_0021,375,858.168,109.056,86.934,22,0,571,791.6210000000001,478.043,452.852
570,571,ori_ph:0021-0086-0110:initial_folder_80_0020,332,878.518,109.289,86.23100000000001,21,0,572,790.91,477.208,452.973
571,572,ori_ph:0020-0097-0109:initial_folder_80_0019,623,844.666,108.25299999999999,97.835,20,0,573,791.8919999999999,481.565,453.084
572,573,ori_ph:0019-0094-0109:initial_folder_80_0018,523,851.436,108.368,93.7,19,0,574,790.137,482.025,453.48
573,574,ori_ph:0018-0090-0109:initial_folder_80_0017,438,853.128,108.47,90.667,18,0,575,790.534,486.384,453.709
574,575,ori_ph:0017-0087-0109:initial_folder_80_0016,377,852.78,108.456,87.84299999999999,17,0,576,790.953,490.615,453.472
575,576,ori_ph:0016-0085-0109:initial_folder_80_0015,332,855.301,108.57799999999999,85.666,16,0,577,790.959,489.343,453.91
576,577,ori_ph:0015-0107-0122:initial_folder_80_0014,506,1201.7730000000001,122.22399999999999,105.822,15,0,578,1117.617,8824.155999999999,8847.004
577,578,ori_ph:0014-0104-0121:initial_folder_80_0013,460,1195.3410000000001,120.87,103.589,14,0,579,1118.407,8898.902,8850.358
578,579,ori_ph:0013-0103-0121:initial_folder_80_0012,473,1190.799,121.19200000000001,102.01799999999999,13,0,580,1118.954,8907.29,8885.244
579,580,ori_ph:0012-0091-0110:initial_folder_80_0011,425,861.541,109.68700000000001,89.99600000000001,12,0,581,790.217,503.694,454.00699999999995
580,581,ori_ph:0011-0088-0109:initial_folder_80_0010,379,879.918,109.499,88.14,11,0,582,790.02,504.55400000000003,454.153
581,582,ori_ph:0010-0090-0109:initial_folder_80_0009,405,851.4989999999999,109.30799999999999,90.686,10,0,583,790.753,499.289,453.88199999999995
582,583,ori_ph:0009-0088-0115:initial_folder_80_0008,315,895.689,115.625,88.605,9,0,584,789.816,500.51099999999997,454.81800000000004
583,584,ori_ph:0008-0095-0113:initial_folder_80_0007,475,858.0419999999999,113.634,95.54799999999999,8,0,585,789.658,511.545,454.539
584,585,ori_ph:0007-0095-0113:initial_folder_80_0006,448,858.8710000000001,113.58200000000001,95.131,7,0,586,789.7860000000001,510.51800000000003,454.665
585,586,ori_ph:0006-0094-0113:initial_folder_80_0005,425,859.0210000000001,113.779,93.947,6,0,587,790.9760000000001,508.461,454.64099999999996
586,587,ori_ph:0005-0094-0113:initial_folder_80_0004,407,859.125,113.70700000000001,94.615,5,0,588,791.341,508.339,455.27
587,588,ori_ph:0004-0088-0113:initial_folder_80_0003,311,880.373,113.279,88.17,4,0,589,788.663,508.32800000000003,455.471
588,589,ori_ph:0003-0084-0111:initial_folder_80_0002,231,887.2510000000001,111.45,84.145,3,0,590,788.574,511.043,455.526
589,590,ori_ph:0002-0084-0112:initial_folder_80_0001,262,892.26,112.405,85.274,2,0,591,787.576,513.885,455.29400000000004
590,591,ori_ph:0001-0082-0112:initial_folder_80_0000,261,892.732,112.527,84.23299999999999,1,0,0,789.123,512.69,456.061
