, ,Label,Area,Mean_ph,XM,YM,Slice,LastIndex,PreviousCell,Background_ph,Mean_TxRed,Background_TxRed
404,405,ori_ph:0189-0407-0103:initial_folder_10_0188,570,608.7040000000001,103.802,407.517,189,0,406,672.3489999999999,405.409,404.35900000000004
405,406,ori_ph:0188-0407-0104:initial_folder_10_0187,538,607.1709999999999,104.31700000000001,408.501,188,0,407,673.7769999999999,403.74,404.098
406,407,ori_ph:0187-0408-0104:initial_folder_10_0186,549,611.672,104.165,408.528,187,0,408,672.91,405.31300000000005,404.17699999999996
407,408,ori_ph:0186-0409-0104:initial_folder_10_0185,531,607.237,104.461,409.47900000000004,186,0,409,670.2280000000001,404.324,404.588
408,409,ori_ph:0185-0409-0104:initial_folder_10_0184,513,608.3919999999999,104.461,409.965,185,0,410,672.559,403.704,404.108
409,410,ori_ph:0184-0409-0104:initial_folder_10_0183,514,612.294,104.34700000000001,409.657,184,0,411,673.163,404.195,404.444
410,411,ori_ph:0183-0410-0104:initial_folder_10_0182,516,611.06,104.31,410.089,183,0,412,672.414,403.853,404.565
411,412,ori_ph:0182-0410-0104:initial_folder_10_0181,506,611.158,104.446,410.37300000000005,182,0,413,671.6610000000001,404.911,405.024
412,413,ori_ph:0181-0409-0104:initial_folder_10_0180,498,610.938,104.421,409.86400000000003,181,0,414,672.0210000000001,404.556,404.598
413,414,ori_ph:0180-0410-0104:initial_folder_10_0179,495,613.556,104.27799999999999,410.394,180,0,415,672.9910000000001,404.083,404.17699999999996
414,415,ori_ph:0179-0411-0104:initial_folder_10_0178,477,613.795,104.374,411.165,179,0,416,673.1410000000001,404.556,404.711
415,416,ori_ph:0178-0412-0104:initial_folder_10_0177,470,613.251,104.34299999999999,411.597,178,0,417,672.71,404.777,404.39099999999996
416,417,ori_ph:0177-0411-0104:initial_folder_10_0176,457,612.51,104.50200000000001,411.44800000000004,177,0,418,671.929,404.72,404.18800000000005
417,418,ori_ph:0176-0412-0104:initial_folder_10_0175,454,615.9069999999999,104.417,412.074,176,0,419,672.933,404.80199999999996,404.635
418,419,ori_ph:0175-0412-0104:initial_folder_10_0174,448,612.73,104.516,412.13199999999995,175,0,420,673.2510000000001,403.93300000000005,404.63800000000003
419,420,ori_ph:0174-0412-0104:initial_folder_10_0173,441,615.909,104.33200000000001,411.895,174,0,421,672.5189999999999,405.18800000000005,404.75699999999995
420,421,ori_ph:0173-0412-0104:initial_folder_10_0172,430,621.9209999999999,104.435,412.204,173,0,422,674.375,404.074,404.816
421,422,ori_ph:0172-0412-0104:initial_folder_10_0171,447,619.237,104.49,411.976,172,0,423,672.445,404.781,404.99300000000005
422,423,ori_ph:0171-0413-0104:initial_folder_10_0170,435,621.577,104.329,412.194,171,0,424,672.196,404.92,405.256
423,424,ori_ph:0170-0413-0104:initial_folder_10_0169,436,622.899,104.553,412.897,170,0,425,673.505,404.273,404.968
424,425,ori_ph:0169-0413-0105:initial_folder_10_0168,417,617.372,104.71700000000001,413.023,169,0,426,673.778,404.82,404.48900000000003
425,426,ori_ph:0168-0413-0105:initial_folder_10_0167,406,624.867,104.75299999999999,412.56300000000005,168,0,427,673.4839999999999,404.025,404.55300000000005
426,427,ori_ph:0167-0413-0105:initial_folder_10_0166,393,623.766,104.902,412.996,167,0,428,674.0310000000001,404.51099999999997,404.724
427,428,ori_ph:0166-0413-0104:initial_folder_10_0165,401,621.965,104.662,413.43,166,0,429,672.424,403.963,404.461
428,429,ori_ph:0165-0412-0104:initial_folder_10_0164,394,619.761,104.788,413.038,165,0,430,672.414,404.462,404.292
429,430,ori_ph:0164-0413-0104:initial_folder_10_0163,397,621.529,104.64,413.28,164,0,431,672.3969999999999,404.55699999999996,404.472
430,431,ori_ph:0163-0413-0104:initial_folder_10_0162,405,621.931,104.74799999999999,413.689,163,0,432,674.035,404.56300000000005,404.09
431,432,ori_ph:0162-0413-0104:initial_folder_10_0161,388,617.91,104.45100000000001,413.694,162,0,433,673.125,405.61300000000006,404.50800000000004
432,433,ori_ph:0161-0412-0104:initial_folder_10_0160,400,625.783,104.14399999999999,412.806,161,0,434,674.4939999999999,403.952,404.01
433,434,ori_ph:0160-0413-0104:initial_folder_10_0159,398,619.266,103.904,413.659,160,0,435,673.275,404.81699999999995,404.82599999999996
434,435,ori_ph:0159-0420-0106:initial_folder_10_0158,284,614.496,106.454,419.19199999999995,159,0,436,674.341,404.116,404.29400000000004
435,436,ori_ph:0158-0419-0107:initial_folder_10_0157,221,614.072,107.64200000000001,418.80699999999996,158,0,437,674.5219999999999,403.787,404.50699999999995
436,437,ori_ph:0157-0419-0106:initial_folder_10_0156,232,621.819,106.54299999999999,419.19699999999995,157,0,438,674.081,403.92199999999997,404.04900000000004
437,438,ori_ph:0156-0419-0107:initial_folder_10_0155,204,620.8530000000001,106.912,418.593,156,0,439,674.0880000000001,404.735,404.67199999999997
438,439,ori_ph:0155-0418-0107:initial_folder_10_0154,170,615.206,107.633,417.582,155,0,440,674.1189999999999,404.45300000000003,404.874
439,440,ori_ph:0154-0420-0107:initial_folder_10_0153,188,621.298,106.807,420.01800000000003,154,0,441,673.747,405.745,405.222
440,441,ori_ph:0153-0419-0107:initial_folder_10_0152,216,623.319,107.852,418.523,153,0,442,672.3539999999999,403.616,404.971
441,442,ori_ph:0152-0419-0107:initial_folder_10_0151,201,620.881,107.98,417.94,152,0,443,673.706,405.30300000000005,404.73800000000006
442,443,ori_ph:0151-0420-0108:initial_folder_10_0150,206,621.345,108.14299999999999,419.889,151,0,444,674.702,404.55800000000005,405.01300000000003
443,444,ori_ph:0150-0421-0107:initial_folder_10_0149,210,622.081,107.545,421.63599999999997,150,0,445,673.798,405.01,404.478
444,445,ori_ph:0149-0420-0107:initial_folder_10_0148,173,621.896,107.45299999999999,420.20300000000003,149,0,446,676.2710000000001,404.10400000000004,404.532
445,446,ori_ph:0148-0419-0108:initial_folder_10_0147,158,617.114,108.538,418.87,148,0,447,676.934,405.93,405.249
446,447,ori_ph:0147-0419-0107:initial_folder_10_0146,203,619.995,107.62100000000001,419.413,147,0,448,675.342,404.468,405.17900000000003
447,448,ori_ph:0146-0419-0107:initial_folder_10_0145,186,615.172,107.775,420.168,146,0,449,675.497,404.608,405.577
448,449,ori_ph:0145-0415-0107:initial_folder_10_0144,174,623.437,107.02600000000001,414.848,145,0,450,675.355,404.075,405.325
449,450,ori_ph:0144-0417-0108:initial_folder_10_0143,160,612.688,108.345,416.785,144,0,451,676.442,404.55,405.37699999999995
450,451,ori_ph:0143-0420-0108:initial_folder_10_0142,164,613.415,108.225,420.347,143,0,452,676.074,404.35400000000004,405.249
451,452,ori_ph:0142-0420-0108:initial_folder_10_0141,176,619.341,108.208,420.029,142,0,453,676.447,403.705,405.55199999999996
452,453,ori_ph:0141-0408-0107:initial_folder_10_0140,323,611.241,107.10600000000001,408.81,141,0,454,674.441,406.786,405.48400000000004
453,454,ori_ph:0140-0411-0108:initial_folder_10_0139,294,602.2959999999999,108.345,410.642,140,0,455,675.557,404.844,405.37800000000004
454,455,ori_ph:0139-0410-0108:initial_folder_10_0138,294,600.864,108.417,409.543,139,0,456,675.932,404.29900000000004,405.309
455,456,ori_ph:0138-0411-0107:initial_folder_10_0137,274,605.0840000000001,107.56,410.98800000000006,138,0,457,676.5039999999999,403.847,405.905
456,457,ori_ph:0137-0409-0107:initial_folder_10_0136,271,602.886,108.26899999999999,409.07300000000004,137,0,458,675.086,404.82300000000004,405.23
457,458,ori_ph:0136-0411-0108:initial_folder_10_0135,297,609.175,107.90799999999999,411.111,136,0,459,676.1410000000001,404.455,405.69300000000004
458,459,ori_ph:0135-0413-0107:initial_folder_10_0134,302,621.874,107.054,413.73699999999997,135,0,460,672.091,404.699,405.741
459,460,ori_ph:0134-0414-0107:initial_folder_10_0133,263,615.544,107.46600000000001,413.381,134,0,461,679.1080000000001,405.814,405.494
460,461,ori_ph:0133-0413-0107:initial_folder_10_0132,289,606.7919999999999,107.749,413.64,133,0,462,676.625,404.64,405.069
461,462,ori_ph:0132-0415-0108:initial_folder_10_0131,246,604.435,108.185,414.342,132,0,463,676.5189999999999,405.459,405.439
462,463,ori_ph:0131-0414-0108:initial_folder_10_0130,240,607.7080000000001,108.662,413.79400000000004,131,0,464,676.959,404.792,405.29
463,464,ori_ph:0130-0415-0108:initial_folder_10_0129,258,611.322,108.4,415.165,130,0,465,675.565,403.837,405.6
464,465,ori_ph:0129-0415-0108:initial_folder_10_0128,226,612.0880000000001,108.164,414.401,129,0,466,677.3660000000001,405.12800000000004,405.6
465,466,ori_ph:0128-0417-0108:initial_folder_10_0127,216,613.005,108.22200000000001,416.985,128,0,467,675.716,405.319,405.80699999999996
466,467,ori_ph:0127-0417-0109:initial_folder_10_0126,196,614.9540000000001,108.602,416.51599999999996,127,0,468,675.89,403.99,405.431
467,468,ori_ph:0126-0419-0108:initial_folder_10_0125,195,619.005,108.14299999999999,417.392,126,0,469,675.5,403.749,405.75699999999995
468,469,ori_ph:0125-0417-0108:initial_folder_10_0124,168,624.452,107.785,416.719,125,0,470,677.211,404.35699999999997,405.82099999999997
469,470,ori_ph:0124-0417-0108:initial_folder_10_0123,196,621.3009999999999,107.944,416.99,124,0,471,675.415,405.12199999999996,405.63699999999994
470,471,ori_ph:0123-0420-0108:initial_folder_10_0122,144,615.0419999999999,108.66799999999999,420.404,123,0,472,676.709,403.264,405.64099999999996
471,472,ori_ph:0122-0420-0108:initial_folder_10_0121,172,621.901,107.92399999999999,420.80699999999996,122,0,473,675.936,405.68,405.79
472,473,ori_ph:0121-0424-0108:initial_folder_10_0120,153,629.712,107.87799999999999,423.454,121,0,474,678.2460000000001,405.092,406.327
473,474,ori_ph:0120-0410-0108:initial_folder_10_0119,369,609.347,107.859,410.574,120,0,475,675.4830000000001,405.436,405.87
474,475,ori_ph:0119-0409-0108:initial_folder_10_0118,331,610.918,107.79,409.11,119,0,476,675.8660000000001,404.305,406.205
475,476,ori_ph:0118-0410-0106:initial_folder_10_0117,343,619.128,107.12700000000001,409.975,118,0,477,676.615,404.974,406.11300000000006
476,477,ori_ph:0117-0411-0108:initial_folder_10_0116,319,606.179,108.11200000000001,410.98,117,0,478,675.173,407.279,406.024
477,478,ori_ph:0116-0413-0108:initial_folder_10_0115,325,612.009,108.24700000000001,413.26199999999994,116,0,479,676.0930000000001,404.75699999999995,405.971
478,479,ori_ph:0115-0414-0108:initial_folder_10_0114,314,613.309,108.34,414.43300000000005,115,0,480,675.882,404.564,405.972
479,480,ori_ph:0114-0415-0108:initial_folder_10_0113,325,611.745,108.82799999999999,415.194,114,0,481,676.37,405.809,405.825
480,481,ori_ph:0113-0416-0108:initial_folder_10_0112,289,614.035,108.662,415.74800000000005,113,0,482,676.182,407.79900000000004,406.35900000000004
481,482,ori_ph:0112-0416-0108:initial_folder_10_0111,266,610.297,108.566,415.305,112,0,483,675.275,406.81199999999995,406.156
482,483,ori_ph:0111-0415-0108:initial_folder_10_0110,280,614.993,108.42399999999999,414.515,111,0,484,674.985,405.42900000000003,405.72
483,484,ori_ph:0110-0416-0108:initial_folder_10_0109,315,614.679,107.928,415.648,110,0,485,675.674,405.63199999999995,406.028
484,485,ori_ph:0109-0415-0107:initial_folder_10_0108,306,610.627,107.73200000000001,415.455,109,0,486,676.222,406.235,406.022
485,486,ori_ph:0108-0417-0108:initial_folder_10_0107,303,610.617,108.26,416.67400000000004,108,0,487,675.454,405.142,405.74300000000005
486,487,ori_ph:0107-0416-0107:initial_folder_10_0106,297,615.609,107.92399999999999,415.93199999999996,107,0,488,675.808,407.407,405.92
487,488,ori_ph:0106-0416-0107:initial_folder_10_0105,274,618.182,108.01700000000001,414.885,106,0,489,675.05,405.61300000000006,405.884
488,489,ori_ph:0105-0415-0107:initial_folder_10_0104,297,624.189,107.76100000000001,415.23900000000003,105,0,490,674.2769999999999,405.42400000000004,406.029
489,490,ori_ph:0104-0415-0108:initial_folder_10_0103,277,611.365,108.545,415.333,104,0,491,675.337,405.527,405.668
490,491,ori_ph:0103-0416-0108:initial_folder_10_0102,270,613.648,108.052,416.19199999999995,103,0,492,674.579,404.03,405.825
491,492,ori_ph:0102-0415-0108:initial_folder_10_0101,280,613.0930000000001,108.53,415.365,102,0,493,675.012,406.664,405.327
492,493,ori_ph:0101-0416-0108:initial_folder_10_0100,273,618.623,108.264,415.819,101,0,494,678.544,405.19,405.26
493,494,ori_ph:0100-0417-0109:initial_folder_10_0099,285,611.295,109.26899999999999,417.332,100,0,495,675.579,404.519,404.585
494,495,ori_ph:0099-0417-0108:initial_folder_10_0098,246,616.0980000000001,108.855,416.087,99,0,496,675.865,406.25199999999995,404.98900000000003
495,496,ori_ph:0098-0419-0108:initial_folder_10_0097,246,620.809,108.072,419.14300000000003,98,0,497,675.63,403.87,405.209
496,497,ori_ph:0097-0420-0107:initial_folder_10_0096,227,622.278,107.652,419.181,97,0,498,676.143,404.31300000000005,405.43300000000005
497,498,ori_ph:0096-0419-0107:initial_folder_10_0095,215,628.0980000000001,107.03299999999999,419.898,96,0,499,675.5260000000001,406.921,405.50300000000004
498,499,ori_ph:0095-0419-0109:initial_folder_10_0094,241,619.0169999999999,108.36200000000001,419.265,95,0,500,676.7080000000001,405.44,405.655
499,500,ori_ph:0094-0420-0107:initial_folder_10_0093,220,632.105,107.155,420.277,94,0,501,675.627,407.345,405.218
500,501,ori_ph:0093-0421-0108:initial_folder_10_0092,202,620.851,107.77600000000001,420.92199999999997,93,0,502,676.1569999999999,405.644,405.524
501,502,ori_ph:0092-0422-0109:initial_folder_10_0091,198,609.677,108.815,421.80699999999996,92,0,503,675.445,405.773,405.56699999999995
502,503,ori_ph:0091-0422-0109:initial_folder_10_0090,178,607.567,108.906,421.784,91,0,504,674.84,405.691,405.74699999999996
503,504,ori_ph:0090-0409-0108:initial_folder_10_0089,336,595.976,108.662,408.914,90,0,505,675.1080000000001,405.935,405.67800000000005
504,505,ori_ph:0089-0413-0108:initial_folder_10_0088,353,595.045,108.706,412.839,89,0,506,676.2710000000001,404.969,405.664
505,506,ori_ph:0088-0413-0108:initial_folder_10_0087,343,608.446,108.391,414.048,88,0,507,674.7860000000001,405.965,405.85699999999997
506,507,ori_ph:0087-0414-0108:initial_folder_10_0086,317,601.83,108.54299999999999,414.496,87,0,508,674.8510000000001,405.656,406.041
507,508,ori_ph:0086-0417-0108:initial_folder_10_0085,339,604.714,107.96600000000001,416.759,86,0,509,676.814,407.009,405.92900000000003
508,509,ori_ph:0085-0416-0108:initial_folder_10_0084,358,603.413,108.28200000000001,416.481,85,0,510,676.061,405.788,405.848
509,510,ori_ph:0084-0417-0108:initial_folder_10_0083,328,605.8480000000001,108.09899999999999,416.18800000000005,84,0,511,675.1360000000001,406.213,406.065
510,511,ori_ph:0083-0418-0109:initial_folder_10_0082,348,596.411,108.774,417.345,83,0,512,675.065,405.805,405.657
511,512,ori_ph:0082-0418-0108:initial_folder_10_0081,345,603.014,108.34,417.02,82,0,513,674.8789999999999,406.667,405.594
512,513,ori_ph:0081-0418-0108:initial_folder_10_0080,296,604.169,108.429,417.314,81,0,514,676.06,405.99699999999996,405.569
513,514,ori_ph:0080-0419-0109:initial_folder_10_0079,307,602.651,108.83,419.065,80,0,515,676.6619999999999,406.599,405.908
514,515,ori_ph:0079-0420-0108:initial_folder_10_0078,292,605.729,108.509,419.371,79,0,516,674.9780000000001,404.445,405.686
515,516,ori_ph:0078-0419-0109:initial_folder_10_0077,308,603.873,108.762,419.246,78,0,517,674.5239999999999,406.25300000000004,405.25300000000004
516,517,ori_ph:0077-0420-0108:initial_folder_10_0076,274,610.533,108.05799999999999,419.44199999999995,77,0,518,676.2919999999999,406.259,405.376
517,518,ori_ph:0076-0421-0108:initial_folder_10_0075,269,607.851,108.21600000000001,420.42900000000003,76,0,519,676.485,407.335,405.43800000000005
518,519,ori_ph:0075-0420-0108:initial_folder_10_0074,224,617.786,108.059,420.38800000000003,75,0,520,676.375,405.754,405.472
519,520,ori_ph:0074-0422-0108:initial_folder_10_0073,205,612.137,107.865,421.63800000000003,74,0,521,675.192,405.566,405.289
520,521,ori_ph:0073-0422-0108:initial_folder_10_0072,259,614.911,108.17200000000001,421.115,73,0,522,677.198,407.015,405.529
521,522,ori_ph:0072-0421-0108:initial_folder_10_0071,222,621.005,108.04899999999999,421.23199999999997,72,0,523,675.319,407.468,404.936
522,523,ori_ph:0071-0411-0108:initial_folder_10_0070,426,603.115,107.90299999999999,411.654,71,0,524,675.6239999999999,406.7,406.31800000000004
523,524,ori_ph:0070-0413-0108:initial_folder_10_0069,406,599.828,108.18299999999999,413.02,70,0,525,674.757,406.54400000000004,405.41900000000004
524,525,ori_ph:0069-0412-0107:initial_folder_10_0068,421,611.1619999999999,107.855,411.833,69,0,526,676.2289999999999,407.855,405.124
525,526,ori_ph:0068-0414-0107:initial_folder_10_0067,417,611.95,107.439,414.405,68,0,527,674.623,406.986,405.22900000000004
526,527,ori_ph:0067-0418-0108:initial_folder_10_0066,374,599.995,108.13799999999999,417.075,67,0,528,673.927,406.789,405.815
527,528,ori_ph:0066-0416-0104:initial_folder_10_0065,352,606.849,105.195,417.027,66,0,529,675.5930000000001,406.889,405.397
528,529,ori_ph:0065-0418-0105:initial_folder_10_0064,317,606.347,105.833,418.725,65,0,530,676.285,406.407,405.39300000000003
529,530,ori_ph:0064-0417-0105:initial_folder_10_0063,318,608.516,106.162,418.13300000000004,64,0,531,676.1469999999999,407.767,405.634
530,531,ori_ph:0063-0418-0104:initial_folder_10_0062,314,608.2769999999999,105.15700000000001,419.168,63,0,532,674.6089999999999,408.041,405.601
531,532,ori_ph:0062-0419-0103:initial_folder_10_0061,300,619.563,103.257,419.717,62,0,533,675.015,405.80300000000005,405.29900000000004
532,533,ori_ph:0061-0420-0102:initial_folder_10_0060,290,619.783,102.565,420.39099999999996,61,0,534,674.4019999999999,406.73400000000004,405.801
533,534,ori_ph:0060-0422-0104:initial_folder_10_0059,288,620.326,103.559,422.439,60,0,535,678.2769999999999,407.681,405.89099999999996
534,535,ori_ph:0059-0425-0103:initial_folder_10_0058,270,610.781,103.068,424.336,59,0,536,676.5010000000001,407.77,405.56699999999995
535,536,ori_ph:0058-0425-0103:initial_folder_10_0057,275,610.327,102.802,424.195,58,0,537,674.571,406.436,406.02
536,537,ori_ph:0057-0425-0104:initial_folder_10_0056,278,615.101,103.714,425.036,57,0,538,677.493,408.273,406.024
537,538,ori_ph:0056-0426-0103:initial_folder_10_0055,251,604.996,103.478,426.14,56,0,539,675.654,408.51,406.145
538,539,ori_ph:0055-0427-0102:initial_folder_10_0054,245,613.939,102.37200000000001,426.85,55,0,540,677.0369999999999,409.245,406.27099999999996
539,540,ori_ph:0054-0427-0103:initial_folder_10_0053,256,615.566,102.38,426.691,54,0,541,675.29,407.73,405.615
540,541,ori_ph:0053-0428-0102:initial_folder_10_0052,217,613.622,102.12299999999999,427.95,53,0,542,675.051,408.134,405.97900000000004
541,542,ori_ph:0052-0427-0102:initial_folder_10_0051,207,637.386,100.89,426.348,52,0,543,676.952,408.599,406.135
542,543,ori_ph:0051-0416-0103:initial_folder_10_0050,413,607.828,104.355,417.25,51,0,544,676.408,409.81800000000004,406.2
543,544,ori_ph:0050-0418-0103:initial_folder_10_0049,434,611.984,104.501,419.15,50,0,545,677.184,408.035,406.227
544,545,ori_ph:0049-0418-0104:initial_folder_10_0048,371,605.04,104.68,418.376,49,0,546,676.0139999999999,409.655,406.038
545,546,ori_ph:0048-0419-0103:initial_folder_10_0047,335,608.266,103.911,419.369,48,0,547,676.08,410.591,406.416
546,547,ori_ph:0047-0420-0104:initial_folder_10_0046,300,604.21,105.274,420.548,47,0,548,676.962,411.65,406.221
547,548,ori_ph:0046-0421-0105:initial_folder_10_0045,320,613.294,105.072,419.958,46,0,549,676.578,410.17800000000005,405.905
548,549,ori_ph:0045-0423-0103:initial_folder_10_0044,303,617.571,103.649,422.01199999999994,45,0,550,675.2389999999999,412.48800000000006,405.88300000000004
549,550,ori_ph:0044-0413-0101:initial_folder_10_0043,447,607.761,101.427,413.86800000000005,44,0,551,675.336,413.369,406.129
550,551,ori_ph:0043-0416-0101:initial_folder_10_0042,509,604.507,101.743,415.934,43,0,552,675.975,414.291,405.775
551,552,ori_ph:0042-0415-0101:initial_folder_10_0041,504,604.488,101.93799999999999,415.43699999999995,42,0,553,676.3439999999999,414.724,405.99800000000005
552,553,ori_ph:0041-0416-0101:initial_folder_10_0040,486,607.619,101.415,415.847,41,0,554,675.688,415.481,405.724
553,554,ori_ph:0040-0417-0101:initial_folder_10_0039,438,611.836,101.738,416.764,40,0,555,675.995,415.315,406.272
554,555,ori_ph:0039-0418-0101:initial_folder_10_0038,430,607.386,101.679,417.47,39,0,556,675.7719999999999,416.779,406.19800000000004
555,556,ori_ph:0038-0419-0102:initial_folder_10_0037,389,612.879,102.446,417.723,38,0,557,675.7819999999999,416.548,406.061
556,557,ori_ph:0037-0417-0105:initial_folder_10_0036,357,610.4680000000001,105.197,416.9,37,0,558,675.791,419.30800000000005,406.3
557,558,ori_ph:0036-0406-0101:initial_folder_10_0035,631,595.342,102.80799999999999,404.74,36,0,559,675.581,421.569,406.51599999999996
558,559,ori_ph:0035-0406-0101:initial_folder_10_0034,594,595.434,102.706,405.468,35,0,560,676.252,424.194,406.55199999999996
559,560,ori_ph:0034-0413-0102:initial_folder_10_0033,568,592.118,102.559,411.23400000000004,34,0,561,674.7310000000001,425.139,406.73800000000006
560,561,ori_ph:0033-0421-0101:initial_folder_10_0032,478,591.427,100.319,418.527,33,0,562,676.051,428.63800000000003,407.25800000000004
561,562,ori_ph:0032-0420-0101:initial_folder_10_0031,407,584.187,100.831,417.93699999999995,32,0,563,673.99,434.504,407.156
562,563,ori_ph:0031-0419-0101:initial_folder_10_0030,380,579.305,100.975,417.63300000000004,31,0,564,675.184,437.418,407.66
563,564,ori_ph:0030-0409-0101:initial_folder_10_0029,709,590.8380000000001,100.713,408.043,30,0,565,674.878,439.515,407.515
564,565,ori_ph:0029-0407-0102:initial_folder_10_0028,617,591.045,100.633,407.82599999999996,29,0,566,675.158,445.491,408.10400000000004
565,566,ori_ph:0028-0411-0102:initial_folder_10_0027,532,590.263,101.21700000000001,411.63699999999994,28,0,567,675.082,453.44699999999995,408.32199999999995
566,567,ori_ph:0027-0413-0102:initial_folder_10_0026,482,591.633,101.75200000000001,413.07300000000004,27,0,568,674.868,456.041,409.12
567,568,ori_ph:0026-0414-0102:initial_folder_10_0025,443,590.81,101.744,414.579,26,0,569,675.365,464.043,409.06199999999995
568,569,ori_ph:0025-0415-0102:initial_folder_10_0024,421,593.4630000000001,101.779,415.656,25,0,570,674.14,466.19199999999995,409.015
569,570,ori_ph:0024-0417-0102:initial_folder_10_0023,353,594.011,101.98899999999999,417.31,24,0,571,673.6469999999999,479.603,409.548
570,571,ori_ph:0023-0405-0101:initial_folder_10_0022,631,602.5830000000001,101.507,406.601,23,0,572,674.548,486.56300000000005,409.533
571,572,ori_ph:0022-0408-0102:initial_folder_10_0021,556,595.703,102.915,409.958,22,0,573,673.9580000000001,497.579,409.694
572,573,ori_ph:0021-0410-0102:initial_folder_10_0020,502,601.201,103.13600000000001,411.958,21,0,574,673.768,506.12,409.421
573,574,ori_ph:0020-0413-0102:initial_folder_10_0019,423,602.508,103.171,413.85,20,0,575,675.2339999999999,517.927,410.44800000000004
574,575,ori_ph:0019-0412-0102:initial_folder_10_0018,415,623.863,102.992,413.88699999999994,19,0,576,725.086,634.441,550.599
575,576,ori_ph:0018-0415-0102:initial_folder_10_0017,402,606.572,103.354,415.55199999999996,18,0,577,674.535,518.3530000000001,410.917
576,577,ori_ph:0017-0418-0102:initial_folder_10_0016,327,598.193,102.65799999999999,418.77099999999996,17,0,578,675.43,543.278,410.76199999999994
577,578,ori_ph:0016-0420-0099:initial_folder_10_0015,288,975.941,100.074,421.224,16,0,579,1066.0,10434.038,10445.177
578,579,ori_ph:0015-0420-0098:initial_folder_10_0014,233,962.395,98.86399999999999,420.57300000000004,15,0,580,1065.675,10388.914,10443.759
579,580,ori_ph:0014-0410-0101:initial_folder_10_0013,421,981.572,102.59299999999999,411.227,14,0,581,1064.6789999999999,10485.133,10406.610999999999
580,581,ori_ph:0013-0411-0102:initial_folder_10_0012,427,594.422,102.704,412.79900000000004,13,0,582,676.487,554.2080000000001,410.955
581,582,ori_ph:0012-0412-0102:initial_folder_10_0011,428,598.362,102.51100000000001,412.885,12,0,583,674.1389999999999,549.97,411.38699999999994
582,583,ori_ph:0011-0413-0102:initial_folder_10_0010,423,604.322,102.37299999999999,413.298,11,0,584,674.507,552.655,411.148
583,584,ori_ph:0010-0415-0102:initial_folder_10_0009,355,603.91,102.271,415.66,10,0,585,674.949,560.665,411.47
584,585,ori_ph:0009-0418-0102:initial_folder_10_0008,315,600.648,102.273,417.75,9,0,586,674.903,567.74,411.73199999999997
585,586,ori_ph:0008-0419-0102:initial_folder_10_0007,265,598.774,102.36399999999999,419.5,8,0,587,674.153,572.132,411.653
586,587,ori_ph:0007-0419-0102:initial_folder_10_0006,279,599.029,102.586,419.635,7,0,588,675.023,566.05,411.655
587,588,ori_ph:0006-0421-0102:initial_folder_10_0005,245,590.429,102.244,421.05,6,0,589,674.783,567.567,411.917
588,589,ori_ph:0005-0420-0102:initial_folder_10_0004,265,598.026,101.975,420.35900000000004,5,0,590,673.8910000000001,558.947,411.49
589,590,ori_ph:0004-0420-0104:initial_folder_10_0003,250,608.472,103.742,420.26,4,0,591,673.857,541.556,411.23
590,591,ori_ph:0003-0411-0101:initial_folder_10_0002,430,606.679,100.676,412.574,3,0,592,674.217,548.137,411.12
591,592,ori_ph:0002-0412-0101:initial_folder_10_0001,417,606.835,100.917,412.93699999999995,2,0,593,672.966,546.36,411.481
592,593,ori_ph:0001-0413-0101:initial_folder_10_0000,388,608.247,100.954,413.94300000000004,1,0,0,669.7689999999999,541.193,410.945
