, ,Label,Area,Mean_ph,XM,YM,Slice,LastIndex,PreviousCell,Background_ph,Mean_TxRed,Background_TxRed
405,406,ori_ph:0195-0361-0098:initial_folder_60_0194,725,625.51,97.95200000000001,360.777,195,0,407,784.575,405.455,405.23900000000003
406,407,ori_ph:0194-0361-0097:initial_folder_60_0193,736,629.26,97.461,360.707,194,0,408,783.33,406.59,405.142
407,408,ori_ph:0193-0362-0097:initial_folder_60_0192,704,629.134,97.537,361.58,193,0,409,783.592,407.25,405.325
408,409,ori_ph:0192-0361-0097:initial_folder_60_0191,718,628.318,97.583,361.163,192,0,410,784.445,405.67699999999996,404.469
409,410,ori_ph:0191-0364-0097:initial_folder_60_0190,718,627.0880000000001,97.59700000000001,362.92800000000005,191,0,411,783.99,406.13599999999997,404.9
410,411,ori_ph:0190-0363-0097:initial_folder_60_0189,692,626.575,97.477,363.01599999999996,190,0,412,785.572,405.99300000000005,405.207
411,412,ori_ph:0189-0363-0098:initial_folder_60_0188,693,627.854,97.505,363.19199999999995,189,0,413,783.446,405.76199999999994,404.952
412,413,ori_ph:0188-0363-0097:initial_folder_60_0187,718,628.052,97.633,362.56,188,0,414,785.87,406.281,404.865
413,414,ori_ph:0187-0363-0097:initial_folder_60_0186,713,629.8530000000001,97.435,363.094,187,0,415,785.1239999999999,406.787,404.76099999999997
414,415,ori_ph:0186-0363-0097:initial_folder_60_0185,701,626.264,97.54299999999999,362.754,186,0,416,784.8919999999999,406.046,404.95099999999996
415,416,ori_ph:0185-0362-0097:initial_folder_60_0184,697,629.511,97.414,362.166,185,0,417,784.2610000000001,405.796,404.755
416,417,ori_ph:0184-0362-0097:initial_folder_60_0183,705,626.435,97.564,362.708,184,0,418,784.421,407.38699999999994,405.27
417,418,ori_ph:0183-0362-0097:initial_folder_60_0182,702,630.234,97.479,362.30400000000003,183,0,419,783.677,406.45300000000003,405.036
418,419,ori_ph:0182-0362-0097:initial_folder_60_0181,690,628.845,97.126,361.94599999999997,182,0,420,785.825,406.749,405.04400000000004
419,420,ori_ph:0181-0362-0097:initial_folder_60_0180,706,629.578,97.556,362.41900000000004,181,0,421,785.472,406.935,405.09
420,421,ori_ph:0180-0362-0097:initial_folder_60_0179,734,628.106,97.514,362.57,180,0,422,784.426,405.95599999999996,404.749
421,422,ori_ph:0179-0363-0098:initial_folder_60_0178,718,628.018,97.669,362.94199999999995,179,0,423,784.5010000000001,406.334,404.82300000000004
422,423,ori_ph:0178-0362-0097:initial_folder_60_0177,705,628.094,97.715,362.36300000000006,178,0,424,785.605,405.73900000000003,404.676
423,424,ori_ph:0177-0362-0097:initial_folder_60_0176,705,627.443,97.32700000000001,362.28,177,0,425,785.321,406.043,404.74199999999996
424,425,ori_ph:0176-0362-0098:initial_folder_60_0175,707,628.81,97.788,362.585,176,0,426,784.8489999999999,405.528,404.87699999999995
425,426,ori_ph:0175-0363-0098:initial_folder_60_0174,702,629.823,97.695,362.999,175,0,427,787.145,407.42,405.093
426,427,ori_ph:0174-0363-0098:initial_folder_60_0173,691,628.116,97.665,362.75699999999995,174,0,428,786.096,406.017,405.075
427,428,ori_ph:0173-0362-0097:initial_folder_60_0172,720,628.8430000000001,97.598,362.175,173,0,429,786.5830000000001,406.49,404.916
428,429,ori_ph:0172-0362-0097:initial_folder_60_0171,709,629.492,97.273,362.735,172,0,430,785.9119999999999,406.111,404.58099999999996
429,430,ori_ph:0171-0362-0097:initial_folder_60_0170,700,628.65,97.596,362.74199999999996,171,0,431,787.557,406.93699999999995,404.88800000000003
430,431,ori_ph:0170-0363-0097:initial_folder_60_0169,711,626.056,97.74,362.423,170,0,432,785.716,405.85400000000004,404.92199999999997
431,432,ori_ph:0169-0362-0098:initial_folder_60_0168,709,626.496,97.925,362.455,169,0,433,786.1610000000001,405.81,404.726
432,433,ori_ph:0168-0362-0098:initial_folder_60_0167,701,627.613,97.755,362.157,168,0,434,787.666,406.305,404.978
433,434,ori_ph:0167-0362-0097:initial_folder_60_0166,707,630.205,97.62700000000001,362.274,167,0,435,787.198,406.55,404.61800000000005
434,435,ori_ph:0166-0362-0098:initial_folder_60_0165,696,629.203,97.735,361.88,166,0,436,787.916,406.44300000000004,405.024
435,436,ori_ph:0165-0363-0097:initial_folder_60_0164,704,627.977,97.77600000000001,362.50800000000004,165,0,437,786.564,405.973,404.69699999999995
436,437,ori_ph:0164-0363-0097:initial_folder_60_0163,699,629.545,97.44200000000001,362.86699999999996,164,0,438,787.074,406.649,405.337
437,438,ori_ph:0163-0363-0097:initial_folder_60_0162,722,629.54,97.507,362.49300000000005,163,0,439,785.061,405.744,404.93199999999996
438,439,ori_ph:0162-0362-0097:initial_folder_60_0161,701,625.5880000000001,97.49799999999999,362.295,162,0,440,786.3389999999999,407.144,405.024
439,440,ori_ph:0161-0363-0098:initial_folder_60_0160,699,625.612,97.71600000000001,362.901,161,0,441,787.179,405.582,405.309
440,441,ori_ph:0160-0362-0097:initial_folder_60_0159,709,626.368,97.618,361.944,160,0,442,787.955,407.546,405.403
441,442,ori_ph:0159-0364-0097:initial_folder_60_0158,661,626.865,97.31700000000001,363.625,159,0,443,786.7560000000001,406.23900000000003,404.68199999999996
442,443,ori_ph:0158-0364-0097:initial_folder_60_0157,695,631.2330000000001,97.682,363.093,158,0,444,788.196,406.00300000000004,404.798
443,444,ori_ph:0157-0364-0097:initial_folder_60_0156,682,631.399,97.439,363.51,157,0,445,787.9639999999999,407.575,404.91900000000004
444,445,ori_ph:0156-0364-0098:initial_folder_60_0155,690,630.878,97.834,364.155,156,0,446,786.846,405.11199999999997,404.901
445,446,ori_ph:0155-0364-0097:initial_folder_60_0154,674,627.393,97.637,363.708,155,0,447,787.2330000000001,405.67400000000004,404.93
446,447,ori_ph:0154-0364-0097:initial_folder_60_0153,671,628.754,97.74700000000001,363.44,154,0,448,786.2810000000001,406.398,405.825
447,448,ori_ph:0153-0365-0097:initial_folder_60_0152,665,629.794,97.65899999999999,364.156,153,0,449,787.8539999999999,406.352,405.147
448,449,ori_ph:0152-0364-0097:initial_folder_60_0151,657,626.131,97.616,363.541,152,0,450,787.7389999999999,406.93199999999996,405.01300000000003
449,450,ori_ph:0151-0364-0097:initial_folder_60_0150,667,631.453,97.729,363.901,151,0,451,787.3439999999999,407.51599999999996,405.329
450,451,ori_ph:0150-0364-0097:initial_folder_60_0149,661,628.865,97.662,363.166,150,0,452,788.3939999999999,406.666,404.418
451,452,ori_ph:0149-0363-0097:initial_folder_60_0148,652,629.617,97.494,363.279,149,0,453,789.168,406.31699999999995,404.584
452,453,ori_ph:0148-0362-0097:initial_folder_60_0147,671,636.672,97.398,361.849,148,0,454,792.291,408.282,405.366
453,454,ori_ph:0147-0365-0097:initial_folder_60_0146,645,631.85,97.62700000000001,364.121,147,0,455,789.747,406.499,405.199
454,455,ori_ph:0146-0363-0097:initial_folder_60_0145,613,630.887,97.58200000000001,362.914,146,0,456,791.977,408.051,405.19800000000004
455,456,ori_ph:0145-0362-0097:initial_folder_60_0144,641,632.059,97.24600000000001,362.668,145,0,457,790.202,406.101,405.256
456,457,ori_ph:0144-0362-0097:initial_folder_60_0143,656,635.54,97.33,361.965,144,0,458,791.3439999999999,406.75199999999995,405.29699999999997
457,458,ori_ph:0143-0362-0097:initial_folder_60_0142,631,634.2819999999999,97.56299999999999,362.31,143,0,459,792.2230000000001,407.834,405.334
458,459,ori_ph:0142-0362-0097:initial_folder_60_0141,650,629.903,97.605,362.642,142,0,460,789.9789999999999,406.69800000000004,405.088
459,460,ori_ph:0141-0361-0098:initial_folder_60_0140,626,636.519,97.589,361.735,141,0,461,791.1039999999999,407.35900000000004,405.69300000000004
460,461,ori_ph:0140-0362-0097:initial_folder_60_0139,624,636.003,97.47399999999999,361.25199999999995,140,0,462,792.143,407.50199999999995,405.17800000000005
461,462,ori_ph:0139-0361-0097:initial_folder_60_0138,648,637.519,97.361,361.37300000000005,139,0,463,792.182,406.162,405.217
462,463,ori_ph:0138-0361-0097:initial_folder_60_0137,635,631.335,97.39399999999999,361.031,138,0,464,792.041,407.592,405.58
463,464,ori_ph:0137-0360-0097:initial_folder_60_0136,640,638.025,97.625,360.855,137,0,465,793.512,406.955,405.225
464,465,ori_ph:0136-0361-0097:initial_folder_60_0135,639,636.099,97.449,360.676,136,0,466,791.966,406.892,405.619
465,466,ori_ph:0135-0361-0097:initial_folder_60_0134,625,637.56,97.195,361.59,135,0,467,792.8539999999999,407.536,405.412
466,467,ori_ph:0134-0361-0097:initial_folder_60_0133,615,634.021,97.41799999999999,361.597,134,0,468,790.748,407.24699999999996,405.57800000000003
467,468,ori_ph:0133-0361-0097:initial_folder_60_0132,627,634.121,97.541,361.681,133,0,469,793.2280000000001,407.523,405.95599999999996
468,469,ori_ph:0132-0362-0097:initial_folder_60_0131,605,640.94,97.493,362.167,132,0,470,779.456,408.17199999999997,405.82199999999995
469,470,ori_ph:0131-0361-0097:initial_folder_60_0130,624,636.356,97.671,361.608,131,0,471,794.1039999999999,407.335,405.836
470,471,ori_ph:0130-0360-0097:initial_folder_60_0129,619,627.871,97.522,360.635,130,0,472,791.541,408.772,405.99
471,472,ori_ph:0129-0361-0097:initial_folder_60_0128,612,635.729,97.67200000000001,361.43199999999996,129,0,473,791.79,406.923,405.62300000000005
472,473,ori_ph:0128-0361-0097:initial_folder_60_0127,610,636.905,97.65100000000001,361.24699999999996,128,0,474,791.3760000000001,406.63300000000004,405.73199999999997
473,474,ori_ph:0127-0361-0097:initial_folder_60_0126,602,632.4580000000001,97.37299999999999,361.435,127,0,475,793.551,407.332,405.58099999999996
474,475,ori_ph:0126-0362-0097:initial_folder_60_0125,597,634.363,97.50299999999999,362.24699999999996,126,0,476,791.539,407.48400000000004,405.675
475,476,ori_ph:0125-0362-0097:initial_folder_60_0124,581,633.269,97.36200000000001,362.26800000000003,125,0,477,782.073,407.306,406.00800000000004
476,477,ori_ph:0124-0362-0098:initial_folder_60_0123,596,629.535,97.63,362.43199999999996,124,0,478,789.7810000000001,407.76800000000003,405.80800000000005
477,478,ori_ph:0123-0363-0097:initial_folder_60_0122,584,639.116,97.512,363.68699999999995,123,0,479,791.568,407.473,405.777
478,479,ori_ph:0122-0362-0097:initial_folder_60_0121,580,637.533,97.54,362.26800000000003,122,0,480,791.174,406.879,405.80699999999996
479,480,ori_ph:0121-0362-0097:initial_folder_60_0120,596,635.923,97.61399999999999,362.3,121,0,481,791.9860000000001,408.045,406.18699999999995
480,481,ori_ph:0120-0362-0097:initial_folder_60_0119,598,636.112,97.47399999999999,362.471,120,0,482,792.9789999999999,407.523,406.336
481,482,ori_ph:0119-0363-0097:initial_folder_60_0118,583,635.503,97.44200000000001,363.228,119,0,483,793.074,407.504,406.154
482,483,ori_ph:0118-0363-0097:initial_folder_60_0117,593,635.528,97.46,364.214,118,0,484,793.115,407.589,406.079
483,484,ori_ph:0117-0363-0097:initial_folder_60_0116,580,632.9830000000001,97.57600000000001,362.871,117,0,485,791.664,407.586,406.03
484,485,ori_ph:0116-0364-0097:initial_folder_60_0115,581,634.84,97.429,363.905,116,0,486,791.0889999999999,407.723,405.965
485,486,ori_ph:0115-0363-0097:initial_folder_60_0114,591,633.876,97.175,363.51099999999997,115,0,487,790.079,407.027,406.285
486,487,ori_ph:0114-0363-0097:initial_folder_60_0113,567,634.563,97.415,363.291,114,0,488,790.768,406.402,406.218
487,488,ori_ph:0113-0367-0097:initial_folder_60_0112,562,634.219,97.20700000000001,367.35900000000004,113,0,489,790.692,408.504,406.551
488,489,ori_ph:0112-0368-0097:initial_folder_60_0111,513,631.064,96.931,368.686,112,0,490,791.8989999999999,408.055,406.285
489,490,ori_ph:0111-0369-0096:initial_folder_60_0110,515,635.637,96.414,369.00300000000004,111,0,491,790.44,407.662,406.28
490,491,ori_ph:0110-0370-0097:initial_folder_60_0109,489,631.495,96.897,369.811,110,0,492,792.258,407.186,406.13599999999997
491,492,ori_ph:0109-0346-0095:initial_folder_60_0108,999,634.49,96.321,345.395,109,0,493,791.6419999999999,407.49,406.288
492,493,ori_ph:0108-0347-0095:initial_folder_60_0107,972,632.33,96.331,346.719,108,0,494,789.049,407.501,406.655
493,494,ori_ph:0107-0348-0096:initial_folder_60_0106,1016,633.7769999999999,96.43299999999999,347.724,107,0,495,791.034,407.18199999999996,405.63300000000004
494,495,ori_ph:0106-0349-0096:initial_folder_60_0105,986,630.125,96.429,348.217,106,0,496,790.89,407.535,406.51800000000003
495,496,ori_ph:0105-0348-0095:initial_folder_60_0104,979,634.1619999999999,96.26100000000001,347.82599999999996,105,0,497,790.83,407.82199999999995,406.608
496,497,ori_ph:0104-0350-0096:initial_folder_60_0103,948,628.073,96.492,349.61,104,0,498,790.9989999999999,408.60699999999997,406.181
497,498,ori_ph:0103-0349-0096:initial_folder_60_0102,937,635.573,96.45100000000001,347.93300000000005,103,0,499,790.568,407.80800000000005,405.973
498,499,ori_ph:0102-0350-0096:initial_folder_60_0101,949,635.816,96.579,349.749,102,0,500,791.248,408.452,406.075
499,500,ori_ph:0101-0350-0096:initial_folder_60_0100,932,635.024,96.898,349.69800000000004,101,0,501,791.437,407.838,406.02
500,501,ori_ph:0100-0351-0096:initial_folder_60_0099,917,632.919,96.912,350.70300000000003,100,0,502,790.895,408.135,406.191
501,502,ori_ph:0099-0352-0096:initial_folder_60_0098,896,631.6569999999999,96.682,351.745,99,0,503,790.187,408.85699999999997,406.793
502,503,ori_ph:0098-0352-0097:initial_folder_60_0097,894,635.48,97.197,352.292,98,0,504,790.5939999999999,407.912,406.245
503,504,ori_ph:0097-0353-0097:initial_folder_60_0096,876,636.136,96.939,352.26599999999996,97,0,505,790.9789999999999,407.916,406.63599999999997
504,505,ori_ph:0096-0353-0097:initial_folder_60_0095,864,635.091,96.93700000000001,352.505,96,0,506,791.368,407.966,406.91900000000004
505,506,ori_ph:0095-0354-0096:initial_folder_60_0094,866,632.494,97.016,353.44199999999995,95,0,507,791.459,408.912,406.835
506,507,ori_ph:0094-0354-0097:initial_folder_60_0093,818,635.707,97.008,353.61400000000003,94,0,508,792.321,407.702,406.936
507,508,ori_ph:0093-0356-0097:initial_folder_60_0092,843,633.191,97.02799999999999,355.716,93,0,509,791.183,408.72,407.05400000000003
508,509,ori_ph:0092-0356-0097:initial_folder_60_0091,832,633.703,97.064,355.994,92,0,510,791.195,408.07,407.221
509,510,ori_ph:0091-0357-0097:initial_folder_60_0090,806,632.377,97.05,356.785,91,0,511,792.275,408.495,407.37199999999996
510,511,ori_ph:0090-0358-0097:initial_folder_60_0089,802,628.859,96.92,358.027,90,0,512,792.237,409.832,407.449
511,512,ori_ph:0089-0360-0097:initial_folder_60_0088,790,631.349,96.90700000000001,358.935,89,0,513,790.697,408.392,407.236
512,513,ori_ph:0088-0358-0097:initial_folder_60_0087,788,629.878,97.256,358.38,88,0,514,792.8380000000001,409.629,407.481
513,514,ori_ph:0087-0358-0096:initial_folder_60_0086,759,629.394,97.038,358.04699999999997,87,0,515,789.798,409.939,407.94300000000004
514,515,ori_ph:0086-0358-0097:initial_folder_60_0085,766,630.6419999999999,97.296,358.24199999999996,86,0,516,791.8480000000001,408.41,407.978
515,516,ori_ph:0085-0359-0096:initial_folder_60_0084,781,631.976,97.178,359.34,85,0,517,790.403,409.79900000000004,407.86
516,517,ori_ph:0084-0359-0097:initial_folder_60_0083,758,628.437,97.242,358.699,84,0,518,791.2339999999999,409.408,407.54699999999997
517,518,ori_ph:0083-0359-0097:initial_folder_60_0082,715,629.08,97.206,359.221,83,0,519,790.176,408.69199999999995,407.24300000000005
518,519,ori_ph:0082-0360-0097:initial_folder_60_0081,727,629.4209999999999,97.23299999999999,359.978,82,0,520,791.48,409.276,408.055
519,520,ori_ph:0081-0361-0097:initial_folder_60_0080,721,631.624,97.228,360.57199999999995,81,0,521,794.2080000000001,411.62800000000004,409.082
520,521,ori_ph:0080-0361-0096:initial_folder_60_0079,703,631.061,97.135,360.721,80,0,522,791.7560000000001,410.211,408.12800000000004
521,522,ori_ph:0079-0364-0096:initial_folder_60_0078,661,631.573,96.975,364.461,79,0,523,790.013,409.575,407.63300000000004
522,523,ori_ph:0078-0366-0097:initial_folder_60_0077,665,628.696,97.085,365.355,78,0,524,789.815,409.58,406.926
523,524,ori_ph:0077-0367-0097:initial_folder_60_0076,653,628.726,97.165,366.096,77,0,525,791.08,410.476,407.725
524,525,ori_ph:0076-0368-0097:initial_folder_60_0075,636,627.336,96.943,368.339,76,0,526,792.293,410.431,407.87800000000004
525,526,ori_ph:0075-0369-0097:initial_folder_60_0074,633,628.054,97.161,369.53,75,0,527,792.3839999999999,408.912,406.879
526,527,ori_ph:0074-0368-0097:initial_folder_60_0073,606,625.749,97.125,368.719,74,0,528,791.8439999999999,409.789,406.85699999999997
527,528,ori_ph:0073-0369-0097:initial_folder_60_0072,604,625.69,96.917,369.094,73,0,529,790.122,409.892,406.73699999999997
528,529,ori_ph:0072-0375-0098:initial_folder_60_0071,597,630.586,98.214,374.463,72,0,530,792.289,409.102,407.18800000000005
529,530,ori_ph:0071-0378-0096:initial_folder_60_0070,568,623.6990000000001,96.41799999999999,377.38300000000004,71,0,531,792.062,411.208,406.98
530,531,ori_ph:0070-0378-0096:initial_folder_60_0069,561,624.453,96.235,377.33,70,0,532,790.7460000000001,410.171,406.86
531,532,ori_ph:0069-0380-0097:initial_folder_60_0068,531,619.026,96.005,379.593,69,0,533,790.398,410.819,407.66
532,533,ori_ph:0068-0381-0096:initial_folder_60_0067,500,611.924,95.738,381.389,68,0,534,787.4,410.224,407.286
533,534,ori_ph:0067-0382-0098:initial_folder_60_0066,486,615.928,96.429,384.36300000000006,67,0,535,790.341,411.305,407.691
534,535,ori_ph:0066-0383-0098:initial_folder_60_0065,471,616.312,96.134,386.05300000000005,66,0,536,790.415,412.471,408.423
535,536,ori_ph:0065-0384-0098:initial_folder_60_0064,485,619.88,96.411,385.285,65,0,537,791.258,412.46,407.99
536,537,ori_ph:0064-0383-0097:initial_folder_60_0063,491,623.33,95.962,384.459,64,0,538,791.052,410.996,407.31300000000005
537,538,ori_ph:0063-0385-0097:initial_folder_60_0062,449,619.686,95.96,386.32599999999996,63,0,539,791.818,410.477,406.986
538,539,ori_ph:0062-0385-0097:initial_folder_60_0061,442,617.844,95.98,386.036,62,0,540,790.895,411.647,407.24800000000005
539,540,ori_ph:0061-0386-0098:initial_folder_60_0060,443,617.941,96.20700000000001,388.414,61,0,541,790.817,410.91,407.07199999999995
540,541,ori_ph:0060-0386-0098:initial_folder_60_0059,446,619.48,96.848,387.865,60,0,542,792.8739999999999,409.509,407.09
541,542,ori_ph:0059-0386-0100:initial_folder_60_0058,410,627.271,98.64299999999999,387.835,59,0,543,791.553,411.54900000000004,406.833
542,543,ori_ph:0058-0387-0100:initial_folder_60_0057,419,628.5509999999999,98.265,388.224,58,0,544,790.585,410.54900000000004,407.015
543,544,ori_ph:0057-0372-0098:initial_folder_60_0056,734,615.635,96.385,374.716,57,0,545,791.67,411.208,407.15
544,545,ori_ph:0056-0374-0098:initial_folder_60_0055,722,616.975,96.579,377.19800000000004,56,0,546,790.17,411.49300000000005,407.105
545,546,ori_ph:0055-0375-0098:initial_folder_60_0054,685,618.2,96.70700000000001,377.384,55,0,547,791.562,411.486,407.161
546,547,ori_ph:0054-0376-0097:initial_folder_60_0053,637,616.1709999999999,96.595,378.05400000000003,54,0,548,791.6469999999999,411.755,407.16
547,548,ori_ph:0053-0377-0098:initial_folder_60_0052,655,616.284,96.713,378.941,53,0,549,792.613,412.702,407.529
548,549,ori_ph:0052-0377-0098:initial_folder_60_0051,618,614.981,96.42200000000001,379.221,52,0,550,791.3,412.35400000000004,407.741
549,550,ori_ph:0051-0379-0097:initial_folder_60_0050,607,613.929,96.39299999999999,380.155,51,0,551,791.924,412.542,407.82800000000003
550,551,ori_ph:0050-0380-0095:initial_folder_60_0049,547,612.17,95.51700000000001,381.093,50,0,552,791.5830000000001,414.027,407.68699999999995
551,552,ori_ph:0049-0387-0096:initial_folder_60_0048,530,607.062,95.53,387.89300000000003,49,0,553,789.954,414.17199999999997,407.772
552,553,ori_ph:0048-0401-0096:initial_folder_60_0047,721,606.415,95.495,402.102,48,0,554,789.735,415.474,407.61800000000005
553,554,ori_ph:0047-0403-0096:initial_folder_60_0046,683,602.65,95.556,404.07300000000004,47,0,555,790.2639999999999,416.23900000000003,407.37800000000004
554,555,ori_ph:0046-0405-0096:initial_folder_60_0045,653,604.2909999999999,95.656,405.865,46,0,556,791.2439999999999,417.55300000000005,407.974
555,556,ori_ph:0045-0406-0096:initial_folder_60_0044,624,602.7959999999999,95.42399999999999,407.55,45,0,557,790.115,416.349,408.126
556,557,ori_ph:0044-0408-0094:initial_folder_60_0043,557,598.382,94.98299999999999,409.088,44,0,558,791.7639999999999,418.325,408.658
557,558,ori_ph:0043-0409-0094:initial_folder_60_0042,554,599.025,94.925,409.704,43,0,559,791.78,417.94199999999995,408.42699999999996
558,559,ori_ph:0042-0411-0095:initial_folder_60_0041,519,604.339,95.095,411.6,42,0,560,791.193,420.066,408.70599999999996
559,560,ori_ph:0041-0413-0095:initial_folder_60_0040,471,601.7959999999999,95.016,413.527,41,0,561,791.355,420.718,409.07599999999996
560,561,ori_ph:0040-0415-0095:initial_folder_60_0039,442,600.063,94.68,415.345,40,0,562,791.8389999999999,421.575,409.694
561,562,ori_ph:0039-0415-0096:initial_folder_60_0038,449,601.88,96.318,415.092,39,0,563,791.413,425.967,409.731
562,563,ori_ph:0038-0397-0097:initial_folder_60_0037,905,603.831,97.307,396.288,38,0,564,790.362,424.54,410.23
563,564,ori_ph:0037-0394-0097:initial_folder_60_0036,851,597.5409999999999,96.772,394.68300000000005,37,0,565,790.855,424.35400000000004,409.60400000000004
564,565,ori_ph:0036-0392-0096:initial_folder_60_0035,775,599.311,96.804,392.736,36,0,566,790.695,427.325,409.648
565,566,ori_ph:0035-0391-0096:initial_folder_60_0034,693,593.9,96.652,391.207,35,0,567,790.9910000000001,427.906,409.39099999999996
566,567,ori_ph:0034-0390-0096:initial_folder_60_0033,651,593.636,96.76700000000001,390.473,34,0,568,790.802,429.98,409.967
567,568,ori_ph:0033-0389-0096:initial_folder_60_0032,588,598.109,96.719,389.48,33,0,569,792.99,431.772,409.42
568,569,ori_ph:0032-0388-0096:initial_folder_60_0031,572,593.573,96.916,388.899,32,0,570,791.332,432.94800000000004,409.61400000000003
569,570,ori_ph:0031-0388-0096:initial_folder_60_0030,500,601.35,97.05799999999999,388.86800000000005,31,0,571,790.663,435.54,409.10900000000004
570,571,ori_ph:0030-0374-0097:initial_folder_60_0029,782,611.894,97.773,376.159,30,0,572,789.306,439.43199999999996,408.97
571,572,ori_ph:0029-0371-0097:initial_folder_60_0028,708,610.408,98.023,371.735,29,0,573,789.7539999999999,443.53,409.254
572,573,ori_ph:0028-0375-0097:initial_folder_60_0027,673,612.386,97.744,375.51300000000003,28,0,574,790.322,446.233,409.014
573,574,ori_ph:0027-0379-0097:initial_folder_60_0026,603,613.146,97.42299999999999,378.949,27,0,575,790.959,449.54699999999997,409.472
574,575,ori_ph:0026-0379-0097:initial_folder_60_0025,526,608.04,97.469,379.00300000000004,26,0,576,790.456,450.06800000000004,409.403
575,576,ori_ph:0025-0380-0097:initial_folder_60_0024,533,609.405,97.7,379.162,25,0,577,790.433,452.30199999999996,409.76300000000003
576,577,ori_ph:0024-0379-0097:initial_folder_60_0023,489,611.689,97.289,378.82,24,0,578,792.038,454.42900000000003,410.37699999999995
577,578,ori_ph:0023-0380-0098:initial_folder_60_0022,464,610.159,97.714,380.416,23,0,579,792.013,457.539,410.542
578,579,ori_ph:0022-0382-0098:initial_folder_60_0021,421,608.492,97.899,381.577,22,0,580,792.199,457.68199999999996,410.773
579,580,ori_ph:0021-0385-0098:initial_folder_60_0020,392,606.518,97.695,384.458,21,0,581,790.567,460.204,411.212
580,581,ori_ph:0020-0372-0097:initial_folder_60_0019,609,617.22,97.484,372.25199999999995,20,0,582,793.232,465.841,411.505
581,582,ori_ph:0019-0374-0096:initial_folder_60_0018,554,609.072,96.491,373.965,19,0,583,791.37,464.67900000000003,412.0
582,583,ori_ph:0018-0376-0097:initial_folder_60_0017,524,606.994,97.152,376.55300000000005,18,0,584,792.421,466.086,411.829
583,584,ori_ph:0017-0378-0097:initial_folder_60_0016,510,609.627,96.992,377.909,17,0,585,792.2669999999999,466.51199999999994,412.125
584,585,ori_ph:0016-0378-0098:initial_folder_60_0015,335,967.284,97.1,378.625,16,0,586,1172.792,10551.907,10336.392
585,586,ori_ph:0015-0380-0097:initial_folder_60_0014,341,999.578,96.037,381.031,15,0,587,1179.184,10396.695,10272.657
586,587,ori_ph:0014-0385-0098:initial_folder_60_0013,356,975.056,98.632,384.954,14,0,588,1173.922,10383.053,10327.77
587,588,ori_ph:0013-0371-0098:initial_folder_60_0012,705,608.3330000000001,98.704,370.99300000000005,13,0,589,792.7669999999999,462.15,411.327
588,589,ori_ph:0012-0374-0098:initial_folder_60_0011,620,605.215,97.178,373.601,12,0,590,791.94,466.115,414.425
589,590,ori_ph:0011-0377-0098:initial_folder_60_0010,554,601.253,97.25200000000001,377.103,11,0,591,791.328,470.274,412.061
590,591,ori_ph:0010-0378-0097:initial_folder_60_0009,488,599.5369999999999,97.15299999999999,377.725,10,0,592,791.2389999999999,471.277,411.836
591,592,ori_ph:0009-0378-0098:initial_folder_60_0008,424,605.111,97.876,378.954,9,0,593,792.41,474.04,412.44800000000004
592,593,ori_ph:0008-0371-0098:initial_folder_60_0007,625,609.7919999999999,97.307,371.51599999999996,8,0,594,790.2189999999999,474.342,411.708
593,594,ori_ph:0007-0373-0098:initial_folder_60_0006,578,608.2769999999999,97.089,373.778,7,0,595,791.2610000000001,479.99300000000005,412.246
594,595,ori_ph:0006-0376-0098:initial_folder_60_0005,551,610.813,97.60600000000001,376.76199999999994,6,0,596,792.268,478.27,412.546
595,596,ori_ph:0005-0381-0098:initial_folder_60_0004,510,614.278,98.081,380.707,5,0,597,792.3380000000001,482.355,412.50300000000004
596,597,ori_ph:0004-0384-0095:initial_folder_60_0003,451,609.756,96.413,384.651,4,0,598,790.6510000000001,486.86300000000006,412.781
597,598,ori_ph:0003-0386-0095:initial_folder_60_0002,407,603.219,95.889,385.93199999999996,3,0,599,790.195,493.371,413.02099999999996
598,599,ori_ph:0002-0374-0096:initial_folder_60_0001,629,617.649,97.255,375.144,2,0,600,788.6139999999999,501.278,413.474
599,600,ori_ph:0001-0378-0096:initial_folder_60_0000,567,613.743,96.85,378.371,1,0,0,783.7260000000001,509.28,413.76599999999996
